"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Manchester City","Premier League","England","2024","Arrivals","Savinho","https://www.transfermarkt.com/savinho/profil/spieler/743591","Left Winger","20","Brazil","Troyes","Ligue 2","France",2.5e+07,FALSE,NA,"Summer",58,48,3,3087
"Manchester City","Premier League","England","2024","Arrivals","İlkay Gündoğan","https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622","Central Midfield","33","Germany","Barcelona","LaLiga","Spain",0,FALSE,NA,"Summer",59,54,5,3359
"Manchester City","Premier League","England","2024","Arrivals","Nico O'Reilly","https://www.transfermarkt.com/nico-oreilly/profil/spieler/743413","Left-Back","19","England","Man City U21","Premier League 2","England",NA,FALSE,"-","Summer",50,21,5,1344
"Manchester City","Premier League","England","2024","Arrivals","João Cancelo","https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712","Right-Back","30","Portugal","Barcelona","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester City","Premier League","England","2024","Arrivals","Kalvin Phillips","https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749","Defensive Midfield","28","England","West Ham","Premier League","England",NA,TRUE,"End of loan 30/06/2024","Summer",1,0,0,0
"Manchester City","Premier League","England","2024","Arrivals","Yan Couto","https://www.transfermarkt.com/yan-couto/profil/spieler/627228","Right-Back","22","Brazil","Girona","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester City","Premier League","England","2024","Arrivals","Máximo Perrone","https://www.transfermarkt.com/maximo-perrone/profil/spieler/668547","Defensive Midfield","21","Argentina","UD Las Palmas","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester City","Premier League","England","2024","Arrivals","Josh Wilson-Esbrand","https://www.transfermarkt.com/josh-wilson-esbrand/profil/spieler/576121","Left-Back","21","England","Cardiff","Championship","Wales",NA,TRUE,"End of loan 30/06/2024","Summer",5,0,0,0
"Manchester City","Premier League","England","2024","Arrivals","Omar Marmoush","https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939","Centre-Forward","25","Egypt","Frankfurt","Bundesliga","Germany",7.5e+07,FALSE,NA,"Winter",27,25,8,1699
"Manchester City","Premier League","England","2024","Arrivals","Nico González","https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805","Defensive Midfield","23","Spain","Porto","Liga Portugal","Portugal",6e+07,FALSE,NA,"Winter",25,17,2,952
"Manchester City","Premier League","England","2024","Arrivals","Abdukodir Khusanov","https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079","Centre-Back","20","Uzbekistan","Lens","Ligue 1","France",4e+07,FALSE,NA,"Winter",21,10,1,745
"Manchester City","Premier League","England","2024","Arrivals","Vitor Reis","https://www.transfermarkt.com/vitor-reis/profil/spieler/1005575","Centre-Back","19","Brazil","Palmeiras","Série A","Brazil",3.7e+07,FALSE,NA,"Winter",18,4,0,226
"Manchester City","Premier League","England","2024","Arrivals","Juma Bah","https://www.transfermarkt.com/juma-bah/profil/spieler/1121298","Centre-Back","18","Sierra Leone","Real Valladolid","LaLiga","Spain",6e+06,FALSE,NA,"Winter",NA,NA,NA,NA
"Manchester City","Premier League","England","2024","Arrivals","Claudio Echeverri","https://www.transfermarkt.com/claudio-echeverri/profil/spieler/994536","Attacking Midfield","18","Argentina","River Plate","Liga Profesional (- 23/24)","Argentina",NA,TRUE,"End of loan 31/12/2024","Winter",4,3,1,64
"Manchester City","Premier League","England","2024","Arrivals","Issa Kaboré","https://www.transfermarkt.com/issa-kabore/profil/spieler/649452","Right-Back","23","Burkina Faso","Benfica","Liga Portugal","Portugal",NA,TRUE,"End of loan 31/12/2024","Winter",2,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Pedro Neto","https://www.transfermarkt.com/pedro-neto/profil/spieler/487465","Right Winger","24","Portugal","Wolves","Premier League","England",6e+07,FALSE,NA,"Summer",58,51,9,3384
"Chelsea FC","Premier League","England","2024","Arrivals","João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","Second Striker","24","Portugal","Atlético","LaLiga","Spain",5.2e+07,FALSE,NA,"Summer",28,20,7,948
"Chelsea FC","Premier League","England","2024","Arrivals","Kiernan Dewsbury-Hall","https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188","Central Midfield","25","England","Leicester","Premier League","England",35400000,FALSE,NA,"Summer",51,36,5,1817
"Chelsea FC","Premier League","England","2024","Arrivals","Filip Jørgensen","https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323","Goalkeeper","22","Denmark","Villarreal","LaLiga","Spain",24500000,FALSE,NA,"Summer",62,24,0,2160
"Chelsea FC","Premier League","England","2024","Arrivals","Omari Kellyman","https://www.transfermarkt.com/omari-kellyman/profil/spieler/926135","Attacking Midfield","18","England","Aston Villa U21","Premier League 2","England",22500000,FALSE,NA,"Summer",0,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Mike Penders","https://www.transfermarkt.com/mike-penders/profil/spieler/834397","Goalkeeper","19","Belgium","Genk","Jupiler Pro League","Belgium",2e+07,FALSE,NA,"Summer",5,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Aarón Anselmino","https://www.transfermarkt.com/aaron-anselmino/profil/spieler/1145504","Centre-Back","19","Argentina","Boca Juniors","Liga Profesional (- 23/24)","Argentina",16500000,FALSE,NA,"Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Renato Veiga","https://www.transfermarkt.com/renato-veiga/profil/spieler/805714","Centre-Back","20","Portugal","Basel","Super League","Switzerland",1.4e+07,FALSE,NA,"Summer",31,18,2,1166
"Chelsea FC","Premier League","England","2024","Arrivals","Caleb Wiley","https://www.transfermarkt.com/caleb-wiley/profil/spieler/746833","Left-Back","19","United States","Atlanta","MLS","United States",10100000,FALSE,NA,"Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Marc Guiu","https://www.transfermarkt.com/marc-guiu/profil/spieler/938158","Centre-Forward","18","Spain","Barcelona","LaLiga","Spain",6e+06,FALSE,NA,"Summer",32,16,6,619
"Chelsea FC","Premier League","England","2024","Arrivals","Jadon Sancho","https://www.transfermarkt.com/jadon-sancho/profil/spieler/401173","Left Winger","24","England","Man Utd","Premier League","England",5900000,TRUE,NA,"Summer",44,41,5,2419
"Chelsea FC","Premier League","England","2024","Arrivals","Tosin Adarabioyo","https://www.transfermarkt.com/tosin-adarabioyo/profil/spieler/258878","Centre-Back","26","England","Fulham","Premier League","England",0,FALSE,NA,"Summer",63,41,5,3030
"Chelsea FC","Premier League","England","2024","Arrivals","Bashir Humphreys","https://www.transfermarkt.com/bashir-humphreys/profil/spieler/612517","Centre-Back","21","England","Chelsea U21","Premier League 2","England",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Tino Anjorin","https://www.transfermarkt.com/tino-anjorin/profil/spieler/433181","Attacking Midfield","22","England","Chelsea U21","Premier League 2","England",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Ian Maatsen","https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585","Left-Back","22","Netherlands","Dortmund","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Romelu Lukaku","https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341","Centre-Forward","31","Belgium","Roma","Serie A","Italy",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","21","Brazil","R. Strasbourg","Ligue 1","France",NA,TRUE,"End of loan 31/05/2025","Summer",7,4,0,146
"Chelsea FC","Premier League","England","2024","Arrivals","Armando Broja","https://www.transfermarkt.com/armando-broja/profil/spieler/571743","Centre-Forward","22","Albania","Fulham","Premier League","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Lewis Hall","https://www.transfermarkt.com/lewis-hall/profil/spieler/670858","Left-Back","19","England","Newcastle","Premier League","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Ângelo","https://www.transfermarkt.com/angelo/profil/spieler/743598","Right Winger","19","Brazil","R. Strasbourg","Ligue 1","France",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Kepa Arrizabalaga","https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279","Goalkeeper","29","Spain","Real Madrid","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Hakim Ziyech","https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111","Right Winger","31","Morocco","Galatasaray","Süper Lig","Türkiye",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Gabriel Slonina","https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316","Goalkeeper","20","United States","KAS Eupen","Jupiler Pro League","Belgium",NA,TRUE,"End of loan 30/06/2024","Summer",4,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Lucas Bergström","https://www.transfermarkt.com/lucas-bergstrom/profil/spieler/490606","Goalkeeper","21","Finland","Brommapojkarna","Allsvenskan","Sweden",NA,TRUE,"End of loan 18/06/2024","Summer",12,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Mathis Amougou","https://www.transfermarkt.com/mathis-amougou/profil/spieler/1010854","Central Midfield","19","France","Saint-Étienne","Ligue 1","France",1.5e+07,FALSE,NA,"Winter",11,2,0,22
"Chelsea FC","Premier League","England","2024","Arrivals","Josh Acheampong","https://www.transfermarkt.com/josh-acheampong/profil/spieler/1004708","Centre-Back","18","England","Chelsea U21","Premier League 2","England",NA,FALSE,"-","Winter",43,13,0,871
"Chelsea FC","Premier League","England","2024","Arrivals","Tyrique George","https://www.transfermarkt.com/tyrique-george/profil/spieler/936874","Left Winger","18","England","Chelsea U21","Premier League 2","England",NA,FALSE,"-","Winter",43,26,3,1154
"Chelsea FC","Premier League","England","2024","Arrivals","Trevoh Chalobah","https://www.transfermarkt.com/trevoh-chalobah/profil/spieler/346314","Centre-Back","25","England","Crystal Palace","Premier League","England",NA,TRUE,"End of loan 15/01/2025","Winter",30,24,0,1730
"Chelsea FC","Premier League","England","2024","Arrivals","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","22","Cote d'Ivoire","Göztepe","Süper Lig","Türkiye",NA,TRUE,"End of loan 28/01/2025","Winter",0,0,0,0
"Chelsea FC","Premier League","England","2024","Arrivals","Caleb Wiley","https://www.transfermarkt.com/caleb-wiley/profil/spieler/746833","Left-Back","20","United States","R. Strasbourg","Ligue 1","France",NA,TRUE,"End of loan 02/02/2025","Winter",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Aarón Anselmino","https://www.transfermarkt.com/aaron-anselmino/profil/spieler/1145504","Centre-Back","19","Argentina","Boca Juniors","Torneo Clausura","Argentina",NA,TRUE,"End of loan 03/01/2025","Winter",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2024","Arrivals","Gabriel Slonina","https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316","Goalkeeper","20","United States","Barnsley","League One","England",NA,TRUE,"End of loan 31/12/2024","Winter",4,0,0,0
"Arsenal FC","Premier League","England","2024","Arrivals","Riccardo Calafiori","https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821","Left-Back","22","Italy","Bologna","Serie A","Italy",4.5e+07,FALSE,NA,"Summer",34,29,3,1497
"Arsenal FC","Premier League","England","2024","Arrivals","Mikel Merino","https://www.transfermarkt.com/mikel-merino/profil/spieler/338424","Central Midfield","28","Spain","Real Sociedad","LaLiga","Spain",3.2e+07,FALSE,NA,"Summer",46,44,9,2635
"Arsenal FC","Premier League","England","2024","Arrivals","David Raya","https://www.transfermarkt.com/david-raya/profil/spieler/262749","Goalkeeper","28","Spain","Brentford","Premier League","England",31900000,FALSE,NA,"Summer",56,55,0,4980
"Arsenal FC","Premier League","England","2024","Arrivals","Raheem Sterling","https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425","Right Winger","29","England","Chelsea","Premier League","England",NA,TRUE,"loan transfer","Summer",48,28,1,1143
"Arsenal FC","Premier League","England","2024","Arrivals","Neto","https://www.transfermarkt.com/neto/profil/spieler/111819","Goalkeeper","35","Brazil","Bournemouth","Premier League","England",NA,TRUE,"loan transfer","Summer",48,1,0,90
"Arsenal FC","Premier League","England","2024","Arrivals","Ethan Nwaneri","https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719","Attacking Midfield","17","England","Arsenal U21","Premier League 2","England",NA,FALSE,"-","Summer",54,37,9,1378
"Arsenal FC","Premier League","England","2024","Arrivals","Myles Lewis-Skelly","https://www.transfermarkt.com/myles-lewis-skelly/profil/spieler/890721","Left-Back","17","England","Arsenal U21","Premier League 2","England",NA,FALSE,"-","Summer",51,39,1,2306
"Arsenal FC","Premier League","England","2024","Arrivals","Nuno Tavares","https://www.transfermarkt.com/nuno-tavares/profil/spieler/535955","Left-Back","24","Portugal","Nott'm Forest","Premier League","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Arsenal FC","Premier League","England","2024","Arrivals","Kieran Tierney","https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716","Left-Back","27","Scotland","Real Sociedad","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",40,20,1,447
"Arsenal FC","Premier League","England","2024","Arrivals","Marquinhos","https://www.transfermarkt.com/marquinhos/profil/spieler/668268","Right Winger","21","Brazil","Fluminense","Série A","Brazil",NA,TRUE,"End of loan 31/12/2024","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Giorgi Mamardashvili","https://www.transfermarkt.com/giorgi-mamardashvili/profil/spieler/502676","Goalkeeper","23","Georgia","Valencia","LaLiga","Spain",3e+07,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Federico Chiesa","https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092","Right Winger","26","Italy","Juventus","Serie A","Italy",1.2e+07,FALSE,NA,"Summer",31,14,2,466
"Liverpool FC","Premier League","England","2024","Arrivals","Tyler Morton","https://www.transfermarkt.com/tyler-morton/profil/spieler/618494","Defensive Midfield","21","England","Liverpool U21","Premier League 2","England",NA,FALSE,"-","Summer",19,5,0,261
"Liverpool FC","Premier League","England","2024","Arrivals","Harvey Davies","https://www.transfermarkt.com/harvey-davies/profil/spieler/706815","Goalkeeper","20","England","Liverpool U21","Premier League 2","England",NA,FALSE,"-","Summer",7,0,0,0
"Liverpool FC","Premier League","England","2024","Arrivals","Fábio Carvalho","https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263","Attacking Midfield","21","Portugal","Hull City","Championship","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Sepp van den Berg","https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231","Centre-Back","22","Netherlands","Mainz","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Vitezslav Jaros","https://www.transfermarkt.com/vitezslav-jaros/profil/spieler/486604","Goalkeeper","22","Czech Republic","Sturm Graz","Bundesliga","Austria",NA,TRUE,"End of loan 30/06/2024","Summer",28,2,0,101
"Liverpool FC","Premier League","England","2024","Arrivals","Nat Phillips","https://www.transfermarkt.com/nat-phillips/profil/spieler/371814","Centre-Back","27","England","Cardiff","Championship","Wales",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Marcelo Pitaluga","https://www.transfermarkt.com/marcelo-pitaluga/profil/spieler/662334","Goalkeeper","21","Brazil","St. Pat's","Premier Division","Ireland",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Stefan Bajcetic","https://www.transfermarkt.com/stefan-bajcetic/profil/spieler/864799","Defensive Midfield","20","Spain","Salzburg","Bundesliga","Austria",NA,TRUE,"End of loan 30/01/2025","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2024","Arrivals","Marcelo Pitaluga","https://www.transfermarkt.com/marcelo-pitaluga/profil/spieler/662334","Goalkeeper","22","Brazil","Livingston FC","Championship","Scotland",NA,TRUE,"End of loan 05/01/2025","Winter",NA,NA,NA,NA
"Manchester United","Premier League","England","2024","Arrivals","Leny Yoro","https://www.transfermarkt.com/leny-yoro/profil/spieler/923831","Centre-Back","18","France","Lille","Ligue 1","France",6.2e+07,FALSE,NA,"Summer",34,33,1,2054
"Manchester United","Premier League","England","2024","Arrivals","Manuel Ugarte","https://www.transfermarkt.com/manuel-ugarte/profil/spieler/476701","Defensive Midfield","23","Uruguay","PSG","Ligue 1","France",5e+07,FALSE,NA,"Summer",52,45,2,2893
"Manchester United","Premier League","England","2024","Arrivals","Matthijs de Ligt","https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031","Centre-Back","25","Netherlands","Bayern Munich","Bundesliga","Germany",4.5e+07,FALSE,NA,"Summer",46,42,2,3116
"Manchester United","Premier League","England","2024","Arrivals","Joshua Zirkzee","https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648","Centre-Forward","23","Netherlands","Bologna","Serie A","Italy",42500000,FALSE,NA,"Summer",51,49,7,2256
"Manchester United","Premier League","England","2024","Arrivals","Noussair Mazraoui","https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456","Right-Back","26","Morocco","Bayern Munich","Bundesliga","Germany",1.5e+07,FALSE,NA,"Summer",57,57,0,4490
"Manchester United","Premier League","England","2024","Arrivals","Toby Collyer","https://www.transfermarkt.com/toby-collyer/profil/spieler/654253","Defensive Midfield","20","England","Man Utd U21","Premier League 2","England",NA,FALSE,"-","Summer",29,13,0,467
"Manchester United","Premier League","England","2024","Arrivals","Jadon Sancho","https://www.transfermarkt.com/jadon-sancho/profil/spieler/401173","Left Winger","24","England","Dortmund","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",1,1,0,7
"Manchester United","Premier League","England","2024","Arrivals","Mason Greenwood","https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826","Right Winger","22","England","Getafe","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester United","Premier League","England","2024","Arrivals","Hannibal","https://www.transfermarkt.com/hannibal/profil/spieler/607224","Attacking Midfield","21","Tunisia","Sevilla FC","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester United","Premier League","England","2024","Arrivals","Facundo Pellistri","https://www.transfermarkt.com/facundo-pellistri/profil/spieler/676318","Right Winger","22","Uruguay","Granada CF","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",1,1,0,31
"Manchester United","Premier League","England","2024","Arrivals","Álvaro Carreras","https://www.transfermarkt.com/alvaro-carreras/profil/spieler/811778","Left-Back","21","Spain","Benfica","Liga Portugal","Portugal",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester United","Premier League","England","2024","Arrivals","Donny van de Beek","https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255","Central Midfield","27","Netherlands","Frankfurt","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Manchester United","Premier League","England","2024","Arrivals","Patrick Dorgu","https://www.transfermarkt.com/patrick-dorgu/profil/spieler/926952","Left-Back","20","Denmark","Lecce","Serie A","Italy",3e+07,FALSE,NA,"Winter",20,20,0,1522
"Manchester United","Premier League","England","2024","Arrivals","Ayden Heaven","https://www.transfermarkt.com/ayden-heaven/profil/spieler/1078163","Centre-Back","18","England","Arsenal U21","Premier League 2","England",1800000,FALSE,NA,"Winter",13,6,0,292
"Manchester United","Premier League","England","2024","Arrivals","Harry Amass","https://www.transfermarkt.com/harry-amass/profil/spieler/1011738","Left-Back","17","England","Man Utd U18","U18 Premier League","England",NA,FALSE,"-","Winter",23,7,0,375
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Dominic Solanke","https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889","Centre-Forward","26","England","Bournemouth","Premier League","England",64300000,FALSE,NA,"Summer",46,45,16,3393
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Archie Gray","https://www.transfermarkt.com/archie-gray/profil/spieler/922693","Right-Back","18","England","Leeds","Championship","England",41250000,FALSE,NA,"Summer",60,46,0,3244
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Wilson Odobert","https://www.transfermarkt.com/wilson-odobert/profil/spieler/743498","Left Winger","19","France","Burnley","Championship","England",29300000,FALSE,NA,"Summer",25,21,3,1008
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Lucas Bergvall","https://www.transfermarkt.com/lucas-bergvall/profil/spieler/866246","Central Midfield","18","Sweden","Djurgården","Allsvenskan","Sweden",2e+07,FALSE,NA,"Summer",53,45,1,2334
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Alfie Devine","https://www.transfermarkt.com/alfie-devine/profil/spieler/728734","Attacking Midfield","19","England","Tottenham U21","Premier League 2","England",NA,FALSE,"-","Summer",1,0,0,0
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Mikey Moore","https://www.transfermarkt.com/mikey-moore/profil/spieler/1011147","Left Winger","16","England","Spurs U18","U18 Premier League","England",NA,FALSE,"-","Summer",36,19,1,812
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Eric Dier","https://www.transfermarkt.com/eric-dier/profil/spieler/175722","Centre-Back","30","England","Bayern Munich","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Alejo Veliz","https://www.transfermarkt.com/alejo-veliz/profil/spieler/888493","Centre-Forward","20","Argentina","Sevilla FC","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Tanguy Ndombélé","https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936","Central Midfield","27","France","Galatasaray","Süper Lig","Türkiye",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Djed Spence","https://www.transfermarkt.com/djed-spence/profil/spieler/483348","Left-Back","23","England","Genoa","Serie A","Italy",NA,TRUE,"End of loan 30/06/2024","Summer",46,35,2,2419
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Ashley Phillips","https://www.transfermarkt.com/ashley-phillips/profil/spieler/859951","Centre-Back","19","England","Plymouth","Championship","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Ivan Perišić","https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460","Left Winger","35","Croatia","Hajduk Split","SuperSport HNL","Croatia",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Antonín Kinský","https://www.transfermarkt.com/antonin-kinsky/profil/spieler/725912","Goalkeeper","21","Czech Republic","Slavia Praha","Chance Liga","Czech Republic",16500000,FALSE,NA,"Winter",22,10,0,930
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Mathys Tel","https://www.transfermarkt.com/mathys-tel/profil/spieler/801734","Centre-Forward","19","France","Bayern Munich","Bundesliga","Germany",1e+07,TRUE,NA,"Winter",23,20,3,1257
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Min-hyeok Yang","https://www.transfermarkt.com/min-hyeok-yang/profil/spieler/1004327","Right Winger","18","Korea, South","Gangwon FC","K League 1","Korea, South",4e+06,FALSE,NA,"Winter",3,0,0,0
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Kevin Danso","https://www.transfermarkt.com/kevin-danso/profil/spieler/263236","Centre-Back","26","Austria","Lens","Ligue 1","France",NA,TRUE,"loan transfer","Winter",17,15,0,1130
"Tottenham Hotspur","Premier League","England","2024","Arrivals","Dane Scarlett","https://www.transfermarkt.com/dane-scarlett/profil/spieler/670883","Centre-Forward","20","England","Oxford United","Championship","England",NA,TRUE,"End of loan 20/01/2025","Winter",10,5,1,56
"Aston Villa","Premier League","England","2024","Arrivals","Amadou Onana","https://www.transfermarkt.com/amadou-onana/profil/spieler/485706","Defensive Midfield","22","Belgium","Everton","Premier League","England",59350000,FALSE,NA,"Summer",40,34,5,2042
"Aston Villa","Premier League","England","2024","Arrivals","Ian Maatsen","https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585","Left-Back","22","Netherlands","Chelsea","Premier League","England",44500000,FALSE,NA,"Summer",56,45,2,1892
"Aston Villa","Premier League","England","2024","Arrivals","Cameron Archer","https://www.transfermarkt.com/cameron-archer/profil/spieler/533662","Centre-Forward","22","England","Sheff Utd","Championship","England",16650000,FALSE,NA,"Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Jaden Philogene","https://www.transfermarkt.com/jaden-philogene/profil/spieler/665390","Left Winger","22","England","Hull City","Championship","England",1.6e+07,FALSE,NA,"Summer",20,15,0,534
"Aston Villa","Premier League","England","2024","Arrivals","Samuel Iling-Junior","https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672","Left-Back","20","England","Juventus","Serie A","Italy",1.4e+07,FALSE,NA,"Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Lewis Dobbin","https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248","Left Winger","21","England","Everton","Premier League","England",11800000,FALSE,NA,"Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Enzo Barrenechea","https://www.transfermarkt.com/enzo-barrenechea/profil/spieler/671915","Defensive Midfield","23","Argentina","Juventus","Serie A","Italy",8e+06,FALSE,NA,"Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Ross Barkley","https://www.transfermarkt.com/ross-barkley/profil/spieler/131978","Central Midfield","30","England","Luton","Championship","England",5900000,FALSE,NA,"Summer",34,29,4,799
"Aston Villa","Premier League","England","2024","Arrivals","Lamare Bogarde","https://www.transfermarkt.com/lamare-bogarde/profil/spieler/645686","Defensive Midfield","20","Netherlands","Aston Villa U21","Premier League 2","England",NA,FALSE,"-","Summer",40,16,0,869
"Aston Villa","Premier League","England","2024","Arrivals","Morgan Sanson","https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094","Central Midfield","29","France","Nice","Ligue 1","France",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Kosta Nedeljkovic","https://www.transfermarkt.com/kosta-nedeljkovic/profil/spieler/848682","Right-Back","18","Serbia","Red Star","Super liga Srbije","Serbia",NA,TRUE,"End of loan 30/06/2024","Summer",27,10,0,348
