"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Dinko Horkas","https://www.transfermarkt.com/dinko-horkas/profil/spieler/357770","Goalkeeper","25","Croatia","Loko Plovdiv","efbet Liga","Bulgaria",0,FALSE,NA,"Summer",39,16,0,1353
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Iván Gil","https://www.transfermarkt.com/ivan-gil/profil/spieler/611075","Attacking Midfield","24","Spain","FC Andorra","Primera Federación - Gr. I","Andorra",0,FALSE,NA,"Summer",14,2,0,95
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Jaime Mata","https://www.transfermarkt.com/jaime-mata/profil/spieler/227961","Centre-Forward","35","Spain","Getafe","LaLiga","Spain",0,FALSE,NA,"Summer",40,33,4,773
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Iván Cédric","https://www.transfermarkt.com/ivan-cedric/profil/spieler/716163","Centre-Forward","22","Cameroon","Valladolid Prom","Segunda Federación - Gr. I","Spain",0,FALSE,NA,"Summer",NA,NA,NA,NA
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Fábio Silva","https://www.transfermarkt.com/fabio-silva/profil/spieler/505653","Centre-Forward","22","Portugal","Wolves","Premier League","England",NA,TRUE,"loan transfer","Summer",26,25,10,1954
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Dário Essugo","https://www.transfermarkt.com/dario-essugo/profil/spieler/670717","Defensive Midfield","19","Portugal","Sporting","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Summer",29,27,1,1952
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Adnan Januzaj","https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847","Right Winger","29","Belgium","Sevilla FC","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",26,20,2,664
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Juanma Herzog","https://www.transfermarkt.com/juanma-herzog/profil/spieler/1146029","Centre-Back","20","Spain","Las Palmas Atl.",NA,"Spain",NA,FALSE,"-","Summer",41,22,1,1584
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Enrique Clemente","https://www.transfermarkt.com/enrique-clemente/profil/spieler/487951","Centre-Back","25","Spain","Racing Ferrol","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Ale García","https://www.transfermarkt.com/ale-garcia/profil/spieler/898737","Right Winger","21","Spain","Antequera CF","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Joel del Pino","https://www.transfermarkt.com/joel-del-pino/profil/spieler/535304","Left Winger","26","Spain","Real Avilés","Segunda Federación - Gr. I","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Stefan Bajcetic","https://www.transfermarkt.com/stefan-bajcetic/profil/spieler/864799","Defensive Midfield","20","Spain","Liverpool","Premier League","England",NA,TRUE,"loan transfer","Winter",15,14,1,975
"UD Las Palmas","LaLiga2","Spain","2024","Arrivals","Andy Pelmard","https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236","Centre-Back","24","Madagascar","Clermont Foot","Ligue 2","France",NA,TRUE,"loan transfer","Winter",9,4,0,205
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Irvin Cardona","https://www.transfermarkt.com/irvin-cardona/profil/spieler/342226","Centre-Forward","27","Malta","Augsburg","Bundesliga","Germany",NA,TRUE,"Loan fee:€400k","Summer",20,18,2,722
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Álvaro Tejero","https://www.transfermarkt.com/alvaro-tejero/profil/spieler/290273","Right-Back","27","Spain","SD Eibar","LaLiga2","Spain",0,FALSE,NA,"Summer",39,29,1,1324
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Alejo Veliz","https://www.transfermarkt.com/alejo-veliz/profil/spieler/888493","Centre-Forward","20","Argentina","Tottenham","Premier League","England",NA,TRUE,"loan transfer","Summer",40,29,4,1303
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Walid Cheddira","https://www.transfermarkt.com/walid-cheddira/profil/spieler/521407","Centre-Forward","26","Morocco","Napoli","Serie A","Italy",NA,TRUE,"loan transfer","Summer",36,23,1,690
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Alex Král","https://www.transfermarkt.com/alex-kral/profil/spieler/337333","Central Midfield","26","Czech Republic","Union Berlin","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",39,39,0,2744
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Marash Kumbulla","https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371","Centre-Back","24","Albania","Roma","Serie A","Italy",NA,TRUE,"loan transfer","Summer",36,36,3,3066
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Naci Ünüvar","https://www.transfermarkt.com/naci-unuvar/profil/spieler/508639","Left Winger","21","Türkiye","Ajax","Eredivisie","Netherlands",NA,TRUE,"loan transfer","Summer",14,4,0,129
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Carlos Romero","https://www.transfermarkt.com/carlos-romero/profil/spieler/709372","Left-Back","22","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",38,35,2,2645
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Javi Hernández","https://www.transfermarkt.com/javi-hernandez/profil/spieler/946279","Attacking Midfield","20","Spain","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Gastón Valles","https://www.transfermarkt.com/gaston-valles/profil/spieler/1033478","Centre-Forward","23","Uruguay","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Ángel Fortuño","https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487","Goalkeeper","22","Spain","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",38,0,0,0
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Kenneth Soler","https://www.transfermarkt.com/kenneth-soler/profil/spieler/628499","Left Winger","23","Spain","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Antoniu Roca","https://www.transfermarkt.com/antoniu-roca/profil/spieler/834744","Right Winger","21","Spain","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",37,28,0,1170
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Joselu","https://www.transfermarkt.com/joselu/profil/spieler/81999","Centre-Forward","34","Spain","Real Madrid","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Max Svensson","https://www.transfermarkt.com/max-svensson/profil/spieler/705808","Centre-Forward","22","Spain","Osasuna B","Primera Federación - Gr. I","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Pablo Ramón","https://www.transfermarkt.com/pablo-ramon/profil/spieler/629511","Centre-Back","23","Spain","RM Castilla","Primera Federación - Gr. II","Spain",0,FALSE,NA,"Winter",5,0,0,0
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Roberto Fernández","https://www.transfermarkt.com/roberto-fernandez/profil/spieler/720518","Centre-Forward","22","Spain","Braga","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Winter",19,19,6,1509
"RCD Espanyol Barcelona","LaLiga","Spain","2024","Arrivals","Urko González de Zárate","https://www.transfermarkt.com/urko-gonzalez-de-zarate/profil/spieler/625651","Defensive Midfield","23","Spain","Real Sociedad","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",17,17,0,1382
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Enzo Boyomo","https://www.transfermarkt.com/enzo-boyomo/profil/spieler/541555","Centre-Back","22","Cameroon","Real Valladolid","LaLiga","Spain",5e+06,FALSE,NA,"Summer",39,37,2,3258
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Abel Bretones","https://www.transfermarkt.com/abel-bretones/profil/spieler/658115","Left-Back","23","Spain","Real Oviedo","LaLiga2","Spain",2800000,FALSE,NA,"Summer",43,39,2,2351
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Bryan Zaragoza","https://www.transfermarkt.com/bryan-zaragoza/profil/spieler/713644","Left Winger","22","Spain","Bayern Munich","Bundesliga","Germany",NA,TRUE,"Loan fee:€250k","Summer",30,28,1,1882
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Nacho Vidal","https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870","Right-Back","29","Spain","RCD Mallorca","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",23,9,0,321
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Javi Martínez","https://www.transfermarkt.com/javi-martinez/profil/spieler/471474","Attacking Midfield","24","Spain","SD Huesca","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",18,2,0,26
"CA Osasuna","LaLiga","Spain","2024","Arrivals","Iker Benito","https://www.transfermarkt.com/iker-benito/profil/spieler/710679","Right Winger","21","Spain","FC Andorra","LaLiga2","Andorra",NA,TRUE,"End of loan 30/06/2024","Summer",18,4,1,152
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Tomás Conechny","https://www.transfermarkt.com/tomas-conechny/profil/spieler/401571","Left Winger","26","Argentina","Godoy Cruz","Liga Profesional (- 23/24)","Argentina",3500000,FALSE,NA,"Summer",33,24,1,977
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Toni Martínez","https://www.transfermarkt.com/toni-martinez/profil/spieler/302371","Centre-Forward","27","Spain","Porto","Liga Portugal","Portugal",2e+06,FALSE,NA,"Summer",38,30,4,1105
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Santiago Mouriño","https://www.transfermarkt.com/santiago-mourino/profil/spieler/953901","Right-Back","22","Uruguay","Atlético","LaLiga","Spain",2e+06,FALSE,NA,"Summer",34,27,0,2058
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Hugo Novoa","https://www.transfermarkt.com/hugo-novoa/profil/spieler/668276","Right-Back","21","Spain","Leipzig","Bundesliga","Germany",1500000,FALSE,NA,"Summer",25,5,0,234
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Stoichkov","https://www.transfermarkt.com/stoichkov/profil/spieler/271021","Second Striker","30","Spain","SD Eibar","LaLiga2","Spain",1e+06,FALSE,NA,"Summer",22,17,0,780
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Asier Villalibre","https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897","Centre-Forward","26","Spain","Athletic Club","LaLiga","Spain",1e+06,FALSE,NA,"Summer",40,18,1,445
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Moussa Diarra","https://www.transfermarkt.com/moussa-diarra/profil/spieler/694509","Centre-Back","23","Mali","Toulouse","Ligue 1","France",0,FALSE,NA,"Summer",35,27,0,1953
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Manu Sánchez","https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809","Left-Back","23","Spain","Celta de Vigo","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",37,34,1,2760
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Luka Romero","https://www.transfermarkt.com/luka-romero/profil/spieler/769063","Right Winger","19","Argentina","AC Milan","Serie A","Italy",NA,TRUE,"loan transfer","Summer",20,8,0,318
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Joan Jordán","https://www.transfermarkt.com/joan-jordan/profil/spieler/263727","Central Midfield","30","Spain","Sevilla FC","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",31,27,5,1624
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Carlos Martín","https://www.transfermarkt.com/carlos-martin/profil/spieler/618813","Left Winger","22","Spain","Atlético","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",38,27,2,1340
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Unai Ropero","https://www.transfermarkt.com/unai-ropero/profil/spieler/718029","Right Winger","22","Spain","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Joaquín Panichelli","https://www.transfermarkt.com/joaquin-panichelli/profil/spieler/1064871","Centre-Forward","21","Argentina","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",1,0,0,0
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Maroan Sannadi","https://www.transfermarkt.com/maroan-sannadi/profil/spieler/1054934","Centre-Forward","23","Morocco","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Adrián Pica","https://www.transfermarkt.com/adrian-pica/profil/spieler/895458","Centre-Back","22","Spain","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",37,10,0,586
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Victor Parada","https://www.transfermarkt.com/victor-parada/profil/spieler/591957","Left-Back","22","Spain","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Adrián Rodríguez","https://www.transfermarkt.com/adrian-rodriguez/profil/spieler/608382","Goalkeeper","23","Argentina","Alavés B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",25,2,0,121
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Miguel de la Fuente","https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883","Centre-Forward","24","Spain","CD Leganés","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Nikola Maras","https://www.transfermarkt.com/nikola-maras/profil/spieler/258475","Centre-Back","28","Serbia","Levante","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Abdallahi Mahmoud","https://www.transfermarkt.com/abdallahi-mahmoud/profil/spieler/615636","Attacking Midfield","24","Mauritania","AC Bellinzona","Challenge League","Switzerland",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Alan Godoy","https://www.transfermarkt.com/alan-godoy/profil/spieler/668277","Centre-Forward","21","Spain","Gimnàstic","Primera Federación - Gr. I","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Álex Balboa","https://www.transfermarkt.com/alex-balboa/profil/spieler/634460","Central Midfield","23","Equatorial Guinea","SD Huesca","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Facundo Garcés","https://www.transfermarkt.com/facundo-garces/profil/spieler/533354","Centre-Back","25","Malaysia","Colon","Primera Nacional","Argentina",0,FALSE,NA,"Winter",20,10,0,675
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Carles Aleñá","https://www.transfermarkt.com/carles-alena/profil/spieler/284854","Central Midfield","27","Spain","Getafe","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",15,14,0,1097
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Pau Cabanes","https://www.transfermarkt.com/pau-cabanes/profil/spieler/1063553","Centre-Forward","19","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",17,6,0,186
"Deportivo Alavés","LaLiga","Spain","2024","Arrivals","Maroan Sannadi","https://www.transfermarkt.com/maroan-sannadi/profil/spieler/1054934","Centre-Forward","23","Morocco","Barakaldo CF ","Primera Federación - Gr. I","Spain",NA,TRUE,"End of loan 31/01/2025","Winter",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Christantus Uche","https://www.transfermarkt.com/christantus-uche/profil/spieler/1124005","Centre-Forward","21","Nigeria","AD Ceuta ","Primera Federación - Gr. II","Spain",3e+06,FALSE,NA,"Summer",38,38,4,2844
"Getafe CF","LaLiga","Spain","2024","Arrivals","Juan Berrocal","https://www.transfermarkt.com/juan-berrocal/profil/spieler/461843","Centre-Back","25","Spain","SD Eibar","LaLiga2","Spain",2200000,FALSE,NA,"Summer",38,21,0,1241
"Getafe CF","LaLiga","Spain","2024","Arrivals","Peter Federico","https://www.transfermarkt.com/peter-federico/profil/spieler/710004","Right Winger","21","Dominican Republic","RM Castilla","Primera Federación - Gr. II","Spain",2e+06,FALSE,NA,"Summer",43,21,1,729
"Getafe CF","LaLiga","Spain","2024","Arrivals","Jiri Letacek","https://www.transfermarkt.com/jiri-letacek/profil/spieler/339079","Goalkeeper","25","Czech Republic","Banik Ostrava","Chance Liga","Czech Republic",2e+06,FALSE,NA,"Summer",43,5,0,510
"Getafe CF","LaLiga","Spain","2024","Arrivals","Diego Rico","https://www.transfermarkt.com/diego-rico/profil/spieler/249513","Left-Back","31","Spain","Real Sociedad","LaLiga","Spain",1500000,FALSE,NA,"Summer",38,35,0,3030
"Getafe CF","LaLiga","Spain","2024","Arrivals","Álex Sola","https://www.transfermarkt.com/alex-sola/profil/spieler/434990","Right Winger","25","Spain","Real Sociedad","LaLiga","Spain",1e+06,FALSE,NA,"Summer",40,24,0,1277
"Getafe CF","LaLiga","Spain","2024","Arrivals","Bertuğ Yıldırım","https://www.transfermarkt.com/bertug-yildirim/profil/spieler/672803","Centre-Forward","22","Türkiye","Stade Rennais","Ligue 1","France",NA,TRUE,"loan transfer","Summer",39,27,3,1420
"Getafe CF","LaLiga","Spain","2024","Arrivals","Álvaro Rodríguez","https://www.transfermarkt.com/alvaro-rodriguez/profil/spieler/948275","Centre-Forward","20","Uruguay","Real Madrid","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",34,26,3,1060
"Getafe CF","LaLiga","Spain","2024","Arrivals","Carles Pérez","https://www.transfermarkt.com/carles-perez/profil/spieler/282810","Right Winger","26","Spain","Celta de Vigo","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",43,30,3,1580
"Getafe CF","LaLiga","Spain","2024","Arrivals","Allan Nyom","https://www.transfermarkt.com/allan-nyom/profil/spieler/111508","Right-Back","36","Cameroon","Without Club",NA,NA,NA,FALSE,"-","Summer",24,22,1,910
"Getafe CF","LaLiga","Spain","2024","Arrivals","Nabil Aberdin","https://www.transfermarkt.com/nabil-aberdin/profil/spieler/908621","Centre-Back","21","Morocco","Getafe CF B","Segunda Federación - Gr. V","Spain",NA,FALSE,"-","Summer",17,9,0,338
"Getafe CF","LaLiga","Spain","2024","Arrivals","Enes Ünal","https://www.transfermarkt.com/enes-unal/profil/spieler/251106","Centre-Forward","27","Türkiye","Bournemouth","Premier League","England",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Choco Lozano","https://www.transfermarkt.com/choco-lozano/profil/spieler/131275","Centre-Forward","31","Honduras","UD Almería","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Jonathan Silva","https://www.transfermarkt.com/jonathan-silva/profil/spieler/189453","Left-Back","30","Argentina","Albacete","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Darío Poveda","https://www.transfermarkt.com/dario-poveda/profil/spieler/399780","Centre-Forward","27","Spain","FC Cartagena","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Sabit Abdulai","https://www.transfermarkt.com/sabit-abdulai/profil/spieler/648812","Defensive Midfield","25","Ghana","Real Murcia","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Getafe CF","LaLiga","Spain","2024","Arrivals","Juan Bernat","https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","Left-Back","31","Spain","Villarreal","LaLiga","Spain",0,FALSE,NA,"Winter",16,15,0,793
"Getafe CF","LaLiga","Spain","2024","Arrivals","Juanmi","https://www.transfermarkt.com/juanmi/profil/spieler/126737","Left Winger","31","Spain","Real Betis","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",15,14,0,743
"Getafe CF","LaLiga","Spain","2024","Arrivals","Ramón Terrats","https://www.transfermarkt.com/ramon-terrats/profil/spieler/783396","Central Midfield","24","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",16,16,4,1317
"Getafe CF","LaLiga","Spain","2024","Arrivals","Allan Nyom","https://www.transfermarkt.com/allan-nyom/profil/spieler/111508","Right-Back","36","Cameroon","Without Club",NA,NA,NA,FALSE,"-","Winter",24,22,1,910
"Getafe CF","LaLiga","Spain","2024","Arrivals","Coba da Costa","https://www.transfermarkt.com/coba-da-costa/profil/spieler/1033005","Left Winger","22","Guinea-Bissau","Getafe CF B","Segunda Federación - Gr. V","Spain",NA,FALSE,"-","Winter",34,23,1,1286
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Johan Mojica","https://www.transfermarkt.com/johan-mojica/profil/spieler/262939","Left-Back","31","Colombia","Villarreal","LaLiga","Spain",1500000,FALSE,NA,"Summer",39,37,1,2843
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Robert Navarro","https://www.transfermarkt.com/robert-navarro/profil/spieler/563137","Right Winger","22","Spain","Real Sociedad","LaLiga","Spain",NA,FALSE,"€850k","Summer",27,25,1,1396
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Takuma Asano","https://www.transfermarkt.com/takuma-asano/profil/spieler/245744","Right Winger","29","Japan","VfL Bochum","Bundesliga","Germany",0,FALSE,NA,"Summer",25,23,2,1144
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Mateu Morey","https://www.transfermarkt.com/mateu-morey/profil/spieler/388513","Right-Back","24","Spain","Dortmund","Bundesliga","Germany",0,FALSE,NA,"Summer",36,17,0,830
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Chiquinho","https://www.transfermarkt.com/chiquinho/profil/spieler/695454","Left Winger","24","Portugal","Wolves","Premier League","England",NA,TRUE,"loan transfer","Summer",33,9,0,156
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Valery Fernández","https://www.transfermarkt.com/valery-fernandez/profil/spieler/331496","Right Winger","24","Spain","Girona","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",32,19,2,361
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Daniel Luna","https://www.transfermarkt.com/daniel-luna/profil/spieler/857830","Attacking Midfield","21","Colombia","RCD Mallorca B ","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",21,2,0,18
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Iddrisu Baba","https://www.transfermarkt.com/iddrisu-baba/profil/spieler/442805","Central Midfield","28","Ghana","UD Almería","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Leo Román","https://www.transfermarkt.com/leo-roman/profil/spieler/562742","Goalkeeper","23","Spain","Real Oviedo","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",40,8,0,720
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Amath Ndiaye","https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820","Right Winger","27","Senegal","Real Valladolid","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","Josep Gayá","https://www.transfermarkt.com/josep-gaya/profil/spieler/632495","Centre-Back","23","Spain","SD Amorebieta","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","David López","https://www.transfermarkt.com/david-lopez/profil/spieler/947431","Centre-Back","21","Spain","Elche CF","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",17,2,0,170
"RCD Mallorca","LaLiga","Spain","2024","Arrivals","David López","https://www.transfermarkt.com/david-lopez/profil/spieler/947431","Centre-Back","21","Spain","Burgos CF","LaLiga2","Spain",NA,TRUE,"End of loan 30/01/2025","Winter",17,2,0,170
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Stipe Biuk","https://www.transfermarkt.com/stipe-biuk/profil/spieler/587520","Left Winger","21","Croatia","LAFC","MLS","United States",4e+06,FALSE,NA,"Summer",1,0,0,0
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Víctor Meseguer","https://www.transfermarkt.com/victor-meseguer/profil/spieler/658269","Central Midfield","25","Spain","Granada CF","LaLiga2","Spain",3e+06,FALSE,NA,"Summer",21,16,1,567
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Juanmi Latasa","https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521","Centre-Forward","23","Spain","Real Madrid","LaLiga","Spain",2500000,FALSE,NA,"Summer",34,31,6,1572
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Raúl Moro","https://www.transfermarkt.com/raul-moro/profil/spieler/624942","Left Winger","21","Spain","Lazio","Serie A","Italy",2500000,FALSE,NA,"Summer",35,34,5,2436
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Amath Ndiaye","https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820","Right Winger","27","Senegal","RCD Mallorca","LaLiga","Spain",2e+06,FALSE,NA,"Summer",34,16,0,614
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","André Ferreira","https://www.transfermarkt.com/andre-ferreira/profil/spieler/290346","Goalkeeper","28","Portugal","Granada CF","LaLiga2","Spain",1e+06,FALSE,NA,"Summer",36,9,0,795
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Stanko Juric","https://www.transfermarkt.com/stanko-juric/profil/spieler/388125","Defensive Midfield","27","Croatia","Parma","Serie A","Italy",NA,FALSE,"€950k","Summer",37,28,0,1873
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Eray Cömert","https://www.transfermarkt.com/eray-comert/profil/spieler/298583","Centre-Back","26","Switzerland","Valencia","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",35,28,0,1961
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Cenk Özkacar","https://www.transfermarkt.com/cenk-ozkacar/profil/spieler/615350","Centre-Back","23","Türkiye","Valencia","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",29,12,0,846
